frame,timestamp,class,confidence,track_id,x1,y1,x2,y2
181,7.24,Helmet,0.4263,82,887,506,949,573
181,7.24,Helmet,0.4467,87,541,587,579,636
181,7.24,Helmet,0.7839,93,52,570,109,637
182,7.28,No Helmet,0.7518,82,870,505,933,573
182,7.28,Helmet,0.7593,93,75,573,129,636
182,7.28,Helmet,0.764,97,247,574,289,626
183,7.32,Helmet,0.7934,82,855,502,919,572
183,7.32,Helmet,0.5378,93,96,574,148,635
184,7.36,Helmet,0.822,82,838,496,900,564
184,7.36,Helmet,0.5096,93,111,574,163,635
184,7.36,Helmet,0.717,101,579,584,616,632
185,7.4,Helmet,0.7795,82,820,494,883,563
185,7.4,Helmet,0.8044,93,135,576,191,641
185,7.4,Helmet,0.72,101,585,583,621,630
185,7.4,Helmet,0.7242,103,297,578,343,627
186,7.44,Helmet,0.8345,82,805,491,865,558
186,7.44,Helmet,0.6057,93,148,574,203,639
186,7.44,Helmet,0.6451,101,588,593,623,638
187,7.48,Helmet,0.8198,82,780,487,844,558
187,7.48,Helmet,0.4171,93,172,578,222,637
187,7.48,Helmet,0.8281,108,335,580,381,628
188,7.52,Helmet,0.8524,82,760,485,827,559
188,7.52,Helmet,0.7289,93,190,575,242,637
188,7.52,Helmet,0.735,108,345,586,392,635
189,7.56,Helmet,0.683,82,739,482,805,555
189,7.56,Helmet,0.4753,93,203,573,254,632
190,7.6,Helmet,0.9045,82,715,479,783,556
190,7.6,Helmet,0.4897,93,219,576,270,636
190,7.6,Helmet,0.8328,114,384,582,427,627
191,7.64,Helmet,0.8501,82,691,470,763,551
191,7.64,Helmet,0.648,93,230,577,283,640
191,7.64,Helmet,0.7339,114,398,582,440,627
191,7.64,Helmet,0.5664,115,541,592,581,634
192,7.68,Helmet,0.8976,82,666,466,741,550
192,7.68,Helmet,0.6784,93,247,579,296,636
192,7.68,Helmet,0.4107,115,544,595,582,635
193,7.72,Helmet,0.8698,82,643,462,720,548
193,7.72,Helmet,0.3771,93,267,583,313,636
193,7.72,Helmet,0.7428,114,429,584,471,628
194,7.76,Helmet,0.8791,82,618,461,694,547
194,7.76,Helmet,0.6286,93,277,583,324,637
194,7.76,Helmet,0.7819,114,446,585,487,627
195,7.8,Helmet,0.6898,82,590,456,670,546
195,7.8,Helmet,0.747,93,290,583,336,634
195,7.8,Helmet,0.5078,114,466,591,503,630
196,7.84,Helmet,0.8104,82,565,455,643,543
196,7.84,Helmet,0.6126,103,300,580,347,628
197,7.88,Helmet,0.7145,82,534,445,615,537
197,7.88,Helmet,0.7087,103,314,582,361,631
198,7.92,Helmet,0.83,82,503,437,587,533
199,7.96,Helmet,0.8931,82,470,432,555,530
199,7.96,Helmet,0.3109,137,1222,900,1422,1066
200,8.0,Helmet,0.903,82,433,425,521,526
201,8.04,Helmet,0.8977,82,397,418,485,519
202,8.08,Helmet,0.8886,82,357,413,447,516
203,8.12,Helmet,0.8999,82,316,409,409,515
204,8.16,Helmet,0.8906,82,268,398,368,513
205,8.2,Helmet,0.9002,82,217,381,327,509
205,8.2,Helmet,0.6693,145,570,596,618,632
206,8.24,Helmet,0.8878,82,168,379,278,507
206,8.24,Helmet,0.674,145,582,598,626,631
206,8.24,Helmet,0.7254,148,425,589,466,638
207,8.28,Helmet,0.8914,82,111,372,223,502
207,8.28,Helmet,0.3728,145,592,597,638,632
207,8.28,Helmet,0.6589,148,440,587,480,635
208,8.32,Helmet,0.8798,82,50,359,167,495
208,8.32,Helmet,0.7184,148,450,588,491,637
209,8.36,Helmet,0.8923,82,0,341,114,482
209,8.36,Helmet,0.5972,148,462,592,506,645
209,8.36,Helmet,0.3179,137,1222,901,1420,1066
209,8.36,Helmet,0.5747,145,609,591,659,629
210,8.4,Helmet,0.7646,148,469,592,516,648
210,8.4,Helmet,0.5509,145,616,588,669,629
211,8.44,Helmet,0.7904,148,486,589,528,639
211,8.44,Helmet,0.5867,145,627,588,676,626
212,8.48,Helmet,0.3468,148,495,589,536,637
213,8.52,Helmet,0.5079,148,503,590,543,638
214,8.56,Helmet,0.7641,148,513,595,558,648
214,8.56,Helmet,0.6111,145,665,595,709,630
215,8.6,Helmet,0.8405,148,523,596,569,650
215,8.6,Helmet,0.7201,145,670,594,718,632
216,8.64,Helmet,0.8213,148,536,593,580,645
217,8.68,Helmet,0.8043,148,543,593,585,644
218,8.72,Helmet,0.4304,148,550,595,592,645
219,8.76,Helmet,0.354,148,558,599,603,653
222,8.88,Helmet,0.5295,,1529,536,1576,592
223,8.92,Helmet,0.5154,163,1526,536,1572,591
224,8.96,Helmet,0.5351,163,1524,535,1571,590
